xml,object_id,tier_1push,tier_hmax2,sr_1push,sr_hmax2,opener,setup,dead,blocked,tried
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00229/env.xml,obstacle_0_movable,med,easy,0.0762,0.7714,8,73,13,11,105
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00231/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.7778,0,35,8,2,45
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00233/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.5385,0,70,20,40,130
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00236/env.xml,obstacle_0_movable,med,easy,0.0643,0.8286,9,107,20,4,140
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00237/env.xml,obstacle_0_movable,med,easy,0.06,0.84,3,39,0,8,50
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00238/env.xml,obstacle_0_movable,med,easy,0.1846,0.5538,12,24,0,29,65
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00240/env.xml,obstacle_0_movable,med,easy,0.16,0.7333,12,43,0,20,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00242/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.8533,0,64,0,11,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00244/env.xml,obstacle_0_movable,med,easy,0.2667,0.64,20,28,0,27,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00247/env.xml,obstacle_0_movable,unsolvable,easy,0.0,1.0,0,5,0,0,5
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00252/env.xml,obstacle_0_movable,easy,easy,0.4118,0.8824,35,40,0,10,85
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00255/env.xml,obstacle_0_movable,med,easy,0.2833,0.6667,17,23,0,20,60
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00256/env.xml,obstacle_0_movable,hard,easy,0.016,0.744,2,91,23,9,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00259/env.xml,obstacle_0_movable,med,easy,0.1714,0.9143,6,26,1,2,35
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00261/env.xml,obstacle_0_movable,med,easy,0.1053,0.6632,10,53,0,32,95
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00264/env.xml,obstacle_0_movable,hard,easy,0.008,0.712,1,88,14,22,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00265/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.02,0,1,34,15,50
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00266/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4381,0,46,34,25,105
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00269/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.6235,0,53,8,24,85
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00270/env.xml,obstacle_0_movable,med,easy,0.0526,0.9158,5,82,0,8,95
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00272/env.xml,obstacle_0_movable,med,easy,0.2923,0.9231,19,41,0,5,65
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00273/env.xml,obstacle_0_movable,med,easy,0.0667,1.0,5,70,0,0,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00274/env.xml,obstacle_0_movable,med,easy,0.1846,0.5077,12,21,0,32,65
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00275/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1238,0,13,64,28,105
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00278/env.xml,obstacle_0_movable,med,easy,0.1467,0.9333,11,59,0,5,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00281/env.xml,obstacle_0_movable,med,easy,0.11,0.79,11,68,5,16,100
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00282/env.xml,obstacle_0_movable,hard,easy,0.008,0.576,1,71,50,3,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00283/env.xml,obstacle_0_movable,easy,easy,0.3077,0.7077,20,26,0,19,65
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00288/env.xml,obstacle_0_movable,med,easy,0.0667,0.619,7,58,10,30,105
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00289/env.xml,obstacle_0_movable,med,easy,0.2222,0.5778,10,16,0,19,45
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00292/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0667,0,9,95,31,135
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00294/env.xml,obstacle_0_movable,med,easy,0.24,0.7467,18,38,0,19,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00295/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0067,0,1,103,46,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00297/env.xml,obstacle_0_movable,med,easy,0.15,0.425,6,11,0,23,40
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00302/env.xml,obstacle_0_movable,med,easy,0.2933,0.9067,22,46,0,7,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00304/env.xml,obstacle_0_movable,med,easy,0.09,0.82,9,73,1,17,100
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00305/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,124,26,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00307/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3909,0,43,43,24,110
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00308/env.xml,obstacle_0_movable,med,easy,0.24,0.76,18,39,0,18,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00309/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.637,0,86,47,2,135
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00316/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0077,0,1,108,21,130
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00319/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.22,0,22,41,37,100
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00320/env.xml,obstacle_0_movable,med,easy,0.2875,0.8375,23,44,0,13,80
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00321/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3684,0,35,48,12,95
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00322/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0138,0,2,104,39,145
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00325/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0087,0,1,97,17,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00327/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.15,0,12,34,34,80
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00328/env.xml,obstacle_0_movable,easy,easy,0.3385,0.8615,22,34,0,9,65
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00330/env.xml,obstacle_0_movable,med,easy,0.18,0.84,18,66,0,16,100
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00331/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.528,0,66,39,20,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00334/env.xml,obstacle_0_movable,hard,easy,0.0118,0.4353,1,36,9,39,85
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00336/env.xml,obstacle_0_movable,med,easy,0.1333,0.8889,12,68,0,10,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00338/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2963,0,40,78,17,135
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00339/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0923,0,12,112,6,130
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00341/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4714,0,33,35,2,70
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00342/env.xml,obstacle_0_movable,easy,easy,0.3273,0.8364,18,28,0,9,55
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00345/env.xml,obstacle_0_movable,med,easy,0.07,0.87,7,80,0,13,100
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00347/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0167,0,1,36,23,60
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00351/env.xml,obstacle_0_movable,med,easy,0.2667,0.6667,8,12,0,10,30
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00352/env.xml,obstacle_0_movable,med,easy,0.2333,0.5,7,8,0,15,30
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00353/env.xml,obstacle_0_movable,med,easy,0.0533,0.7333,4,51,0,20,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00354/env.xml,obstacle_0_movable,med,easy,0.1053,0.7895,10,65,0,20,95
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00359/env.xml,obstacle_0_movable,med,easy,0.1053,0.6105,10,48,6,31,95
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00363/env.xml,obstacle_0_movable,hard,easy,0.0067,0.6867,1,102,39,8,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00365/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4333,0,52,42,26,120
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00366/env.xml,obstacle_0_movable,hard,med,0.025,0.1375,4,18,123,15,160
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00368/env.xml,obstacle_0_movable,med,easy,0.2,0.625,16,34,3,27,80
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00370/env.xml,obstacle_0_movable,med,easy,0.1,0.8273,11,80,13,6,110
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00379/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.725,0,87,23,10,120
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00382/env.xml,obstacle_0_movable,med,easy,0.25,0.5333,15,17,0,28,60
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00387/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4571,0,48,47,10,105
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00389/env.xml,obstacle_0_movable,med,easy,0.2267,0.8,17,43,0,15,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00390/env.xml,obstacle_0_movable,hard,easy,0.0348,0.6696,4,73,13,25,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00392/env.xml,obstacle_0_movable,med,easy,0.2533,0.7867,19,40,0,16,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00393/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1,0,12,106,2,120
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00403/env.xml,obstacle_0_movable,med,easy,0.1053,0.8632,10,72,0,13,95
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00406/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.04,0,5,82,38,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00407/env.xml,obstacle_0_movable,easy,easy,0.3867,0.9467,29,42,0,4,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00408/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0483,0,7,92,46,145
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00409/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3714,0,52,59,29,140
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00410/env.xml,obstacle_0_movable,med,easy,0.175,0.75,7,23,10,0,40
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00411/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.168,0,21,99,5,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00412/env.xml,obstacle_0_movable,med,easy,0.0522,0.687,6,73,22,14,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00413/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.576,0,72,39,14,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00416/env.xml,obstacle_0_movable,med,easy,0.2,0.7467,15,41,0,19,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00419/env.xml,obstacle_0_movable,med,easy,0.075,0.6417,9,68,22,21,120
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00420/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0091,0,1,109,0,110
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00421/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.2333,0,14,25,21,60
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00422/env.xml,obstacle_0_movable,med,easy,0.275,0.825,11,22,0,7,40
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00423/env.xml,obstacle_0_movable,med,easy,0.1,0.5,4,16,10,10,40
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00424/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.184,0,23,75,27,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00425/env.xml,obstacle_0_movable,med,easy,0.08,0.68,6,45,16,8,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00427/env.xml,obstacle_0_movable,med,easy,0.2111,0.6667,19,41,0,30,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00430/env.xml,obstacle_0_movable,hard,med,0.016,0.176,2,20,98,5,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00434/env.xml,obstacle_0_movable,med,easy,0.0571,0.7905,6,77,4,18,105
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00438/env.xml,obstacle_0_movable,hard,med,0.0143,0.2429,2,32,105,1,140
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00439/env.xml,obstacle_0_movable,hard,easy,0.0174,0.4,2,44,8,61,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00441/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0083,0,1,113,6,120
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00443/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3619,0,38,22,45,105
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00444/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1882,0,16,64,5,85
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00445/env.xml,obstacle_0_movable,med,easy,0.1,0.8333,6,44,5,5,60
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00448/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1882,0,16,62,7,85
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00451/env.xml,obstacle_0_movable,med,easy,0.0706,0.4941,6,36,0,43,85
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00454/env.xml,obstacle_0_movable,med,easy,0.2933,0.7467,22,34,0,19,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00458/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0133,0,1,44,30,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00460/env.xml,obstacle_0_movable,hard,easy,0.0121,0.6667,2,108,47,8,165
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00463/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.12,0,3,0,22,25
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00466/env.xml,obstacle_0_movable,hard,easy,0.0348,0.6957,4,76,9,26,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00472/env.xml,obstacle_0_movable,easy,easy,0.4,1.0,16,24,0,0,40
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00473/env.xml,obstacle_0_movable,easy,easy,0.42,0.8,21,19,0,10,50
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00474/env.xml,obstacle_0_movable,easy,easy,0.4364,0.8,24,20,0,11,55
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00478/env.xml,obstacle_0_movable,med,easy,0.0696,0.7304,8,76,22,9,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00483/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.3,0,24,22,34,80
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00487/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.1214,0,17,88,35,140
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00490/env.xml,obstacle_0_movable,med,easy,0.0778,0.6556,7,52,13,18,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00491/env.xml,obstacle_0_movable,med,easy,0.1684,0.7368,16,54,2,23,95
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00492/env.xml,obstacle_0_movable,hard,easy,0.0074,0.6889,1,92,23,19,135
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00493/env.xml,obstacle_0_movable,med,easy,0.1556,0.8,14,58,0,18,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00495/env.xml,obstacle_0_movable,hard,easy,0.04,0.4,3,27,27,18,75
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00496/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.54,0,27,20,3,50
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00497/env.xml,obstacle_0_movable,easy,easy,0.36,0.9,18,27,0,5,50
/common/users/dm1487/scratch_namo/real_buildable/pool1/hard/rb_00498/env.xml,obstacle_0_movable,easy,easy,0.3571,0.7286,25,26,0,19,70
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00000/env.xml,obstacle_0_movable,hard,easy,0.0182,0.4455,2,47,20,41,110
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00001/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.7231,0,94,20,16,130
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00003/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.5043,0,58,53,4,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00007/env.xml,obstacle_0_movable,hard,easy,0.0462,0.5923,6,71,28,25,130
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00008/env.xml,obstacle_0_movable,hard,easy,0.0074,0.5111,1,68,46,20,135
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00009/env.xml,obstacle_0_movable,hard,easy,0.0308,0.5154,4,63,28,35,130
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00010/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0083,0,1,108,11,120
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00011/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0174,0,2,77,36,115
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00012/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4815,0,65,51,19,135
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00013/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.06,0,9,77,64,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00014/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.7524,0,79,20,6,105
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00015/env.xml,obstacle_0_movable,med,easy,0.0615,0.7,8,83,23,16,130
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00016/env.xml,obstacle_0_movable,hard,easy,0.016,0.824,2,101,17,5,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00017/env.xml,obstacle_0_movable,med,easy,0.1143,0.4214,16,43,75,6,140
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00018/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0333,0,5,129,16,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00020/env.xml,obstacle_0_movable,hard,easy,0.0462,0.7077,6,86,17,21,130
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00022/env.xml,obstacle_0_movable,unsolvable,easy,0.0,0.4308,0,56,42,32,130
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00024/env.xml,obstacle_0_movable,hard,easy,0.0138,0.5172,2,73,64,6,145
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00025/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.0519,0,7,116,12,135
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00026/env.xml,obstacle_0_movable,hard,easy,0.0143,0.45,2,61,52,25,140
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00030/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0069,0,1,123,21,145
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00035/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.02,0,3,123,24,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00039/env.xml,obstacle_0_movable,hard,easy,0.0312,0.6438,5,98,41,16,160
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00041/env.xml,obstacle_0_movable,easy,easy,0.44,0.96,22,26,0,2,50
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00042/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,97,43,140
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00043/env.xml,obstacle_0_movable,unsolvable,med,0.0,0.224,0,28,54,43,125
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00045/env.xml,obstacle_0_movable,unsolvable,unsolvable,0.0,0.0,0,0,129,21,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00046/env.xml,obstacle_0_movable,hard,easy,0.0231,0.5692,3,71,26,30,130
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00051/env.xml,obstacle_0_movable,hard,easy,0.0417,0.8917,5,102,13,0,120
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00052/env.xml,obstacle_0_movable,unsolvable,hard,0.0,0.0467,0,7,123,20,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00054/env.xml,obstacle_0_movable,hard,easy,0.0074,0.8519,1,114,12,8,135
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00055/env.xml,obstacle_0_movable,hard,med,0.0194,0.1484,3,20,123,9,155
