xml,edge,depth,score,offset_cm,offset_frac,face,travel_cm,dyaw_deg,rank,n_cand
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,35,0,0.7245188355445862,5.36,0.7143,short,3.44,6.32,42,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,53,3,0.7233166098594666,4.29,0.5714,short,13.57,-20.5,43,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,39,0,0.7225427031517029,3.21,0.4286,short,4.04,2.48,44,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,37,0,0.7217668890953064,4.29,0.5714,short,3.78,3.35,45,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,43,0,0.7207126617431641,1.07,0.1429,short,3.9,0.68,46,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,35,4,0.7191810607910156,5.36,0.7143,short,13.94,58.03,47,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,31,0,0.719170093536377,7.5,1.0,short,2.56,11.42,48,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,41,0,0.7191477417945862,2.14,0.2857,short,4.07,1.73,49,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,31,2,0.7170248031616211,7.5,1.0,short,8.44,42.76,50,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,31,1,0.7162767648696899,7.5,1.0,short,5.72,27.66,51,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,47,0,0.71595299243927,1.07,0.1429,short,4.06,-1.22,52,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,49,0,0.7159015536308289,2.14,0.2857,short,3.98,-2.07,53,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,57,1,0.7149825692176819,6.43,0.8571,short,5.93,-27.39,54,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,45,0,0.7123746275901794,0.0,0.0,short,4.04,-0.26,55,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,51,0,0.7074809074401855,3.21,0.4286,short,3.91,-2.92,56,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,31,3,0.7062707543373108,7.5,1.0,short,10.55,55.19,57,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,33,4,0.7055051326751709,6.43,0.8571,short,13.24,58.08,58,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,59,0,0.703106164932251,7.5,1.0,short,2.39,-12.22,59,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,53,4,0.7023754715919495,4.29,0.5714,short,15.66,-27.11,60,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,59,1,0.7003186345100403,7.5,1.0,short,5.33,-28.31,61,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,53,0,0.6989840269088745,4.29,0.5714,short,3.57,-4.21,62,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,57,0,0.6971150040626526,6.43,0.8571,short,2.69,-11.35,63,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,55,0,0.6915343999862671,5.36,0.7143,short,3.35,-8.82,64,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,31,4,0.6787461042404175,7.5,1.0,short,11.82,63.63,65,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,55,2,0.6713631749153137,5.36,0.7143,short,10.73,-39.1,66,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,0,0,0.6121549010276794,3.5,1.0,long,0.0,0.0,67,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,0,1,0.5865158438682556,3.5,1.0,long,0.0,0.0,68,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,0,2,0.5811073780059814,3.5,1.0,long,0.0,0.0,69,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,0,3,0.576318085193634,3.5,1.0,long,0.0,0.0,70,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,0,4,0.5666372179985046,3.5,1.0,long,0.0,0.0,71,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,55,3,0.5343961715698242,5.36,0.7143,short,0.0,0.0,72,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,57,2,0.5255967974662781,6.43,0.8571,short,8.82,-42.59,73,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,59,2,0.5135971307754517,7.5,1.0,short,0.0,0.0,74,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,2,1,0.5134031176567078,3.0,0.8571,long,0.0,0.0,75,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,2,2,0.5119122862815857,3.0,0.8571,long,0.0,0.0,76,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,2,0,0.5104953646659851,3.0,0.8571,long,0.0,0.0,77,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,2,3,0.5094845294952393,3.0,0.8571,long,0.0,0.0,78,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,55,4,0.508941113948822,5.36,0.7143,short,0.0,0.0,79,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,2,4,0.508589506149292,3.0,0.8571,long,0.0,0.0,80,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,57,3,0.5055689811706543,6.43,0.8571,short,0.0,0.0,81,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,59,3,0.5036105513572693,7.5,1.0,short,0.0,0.0,82,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,57,4,0.503140926361084,6.43,0.8571,short,0.0,0.0,83,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,4,1,0.5029080510139465,2.5,0.7143,long,0.0,0.0,84,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,4,4,0.5028409957885742,2.5,0.7143,long,0.0,0.0,85,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,4,2,0.5028342008590698,2.5,0.7143,long,0.0,0.0,86,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,4,0,0.5028234720230103,2.5,0.7143,long,0.0,0.0,87,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,4,3,0.5028063058853149,2.5,0.7143,long,0.0,0.0,88,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/easy/rb_00192/env.xml,59,4,0.5026587843894958,7.5,1.0,short,0.0,0.0,89,90
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,14,4,0.6740739941596985,0.0,0.0,long,25.48,-0.04,0,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,12,4,0.6672866940498352,0.5,0.1429,long,25.64,-0.04,1,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,10,4,0.6644204258918762,1.0,0.2857,long,24.98,0.06,2,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,16,4,0.6639710664749146,0.5,0.1429,long,25.16,0.04,3,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,8,4,0.6537525653839111,1.5,0.4286,long,24.65,-0.18,4,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,18,4,0.649224042892456,1.0,0.2857,long,24.69,0.07,5,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,50,1,0.6423984169960022,3.21,0.4286,short,4.97,14.95,6,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,48,1,0.6401068568229675,2.14,0.2857,short,4.95,14.11,7,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,6,4,0.6337981224060059,2.0,0.5714,long,24.28,-0.35,8,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,20,4,0.6319850087165833,1.5,0.4286,long,24.25,0.18,9,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,48,2,0.6311184167861938,2.14,0.2857,short,5.59,23.39,10,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,50,2,0.629490852355957,3.21,0.4286,short,5.58,24.45,11,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,22,4,0.6234960556030273,2.0,0.5714,long,23.74,-0.07,12,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,52,1,0.6230824589729309,4.29,0.5714,short,4.96,15.1,13,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,52,2,0.6204892992973328,4.29,0.5714,short,5.59,24.94,14,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,16,1,0.6196514368057251,0.5,0.1429,long,9.34,-0.26,15,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,12,1,0.6191656589508057,0.5,0.1429,long,9.64,0.05,16,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,24,3,0.6188618540763855,2.5,0.7143,long,17.98,-0.12,17,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,8,1,0.6187492609024048,1.5,0.4286,long,9.14,0.65,18,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,18,1,0.6186155080795288,1.0,0.2857,long,9.14,-0.56,19,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,14,1,0.6186010241508484,0.0,0.0,long,9.51,-0.09,20,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,26,3,0.6185805201530457,3.0,0.8571,long,17.4,-3.16,21,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,6,1,0.6185506582260132,2.0,0.5714,long,9.15,0.95,22,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,16,2,0.6184431314468384,0.5,0.1429,long,14.61,0.01,23,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,10,1,0.6184238791465759,1.0,0.2857,long,9.2,0.16,24,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,4,1,0.6183978915214539,2.5,0.7143,long,9.1,1.34,25,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,20,1,0.6183537244796753,1.5,0.4286,long,9.25,-0.74,26,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,22,1,0.618241012096405,2.0,0.5714,long,8.95,-1.09,27,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,22,3,0.6181352138519287,2.0,0.5714,long,18.79,0.02,28,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,24,1,0.6181245446205139,2.5,0.7143,long,8.64,-1.83,29,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,24,4,0.6180263757705688,2.5,0.7143,long,22.7,0.1,30,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,16,0,0.6180232763290405,0.5,0.1429,long,4.07,-0.35,31,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,24,2,0.6178871393203735,2.5,0.7143,long,13.27,-0.94,32,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,12,2,0.617699921131134,0.5,0.1429,long,14.95,0.06,33,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,16,3,0.6176377534866333,0.5,0.1429,long,19.87,0.13,34,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,20,2,0.6176015138626099,1.5,0.4286,long,14.21,-0.39,35,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,20,0,0.61760014295578,1.5,0.4286,long,4.19,-1.29,36,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,20,3,0.6175258159637451,1.5,0.4286,long,19.21,-0.08,37,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,8,2,0.6175180673599243,1.5,0.4286,long,14.27,0.04,38,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,4,0,0.6174153089523315,2.5,0.7143,long,4.14,1.18,39,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,22,0,0.6174142956733704,2.0,0.5714,long,3.99,-1.59,40,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,14,2,0.6173833012580872,0.0,0.0,long,14.84,-0.01,41,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,22,2,0.6172374486923218,2.0,0.5714,long,13.88,-0.29,42,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,12,0,0.617155909538269,0.5,0.1429,long,4.35,0.05,43,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,18,2,0.6170905232429504,1.0,0.2857,long,14.31,-0.03,44,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,0,1,0.6170560717582703,3.5,1.0,long,8.14,2.89,45,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,24,0,0.6169875860214233,2.5,0.7143,long,3.84,-1.83,46,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,14,0,0.6169716119766235,0.0,0.0,long,4.2,-0.09,47,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,6,0,0.6169577240943909,2.0,0.5714,long,4.09,0.87,48,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,6,2,0.6169494390487671,2.0,0.5714,long,14.14,0.34,49,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,28,3,0.6169052124023438,3.5,1.0,long,17.26,-12.3,50,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,4,2,0.6168596148490906,2.5,0.7143,long,13.9,0.67,51,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,18,0,0.6168367266654968,1.0,0.2857,long,3.96,-0.59,52,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,2,1,0.6168334484100342,3.0,0.8571,long,8.36,2.31,53,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,6,3,0.6167992949485779,2.0,0.5714,long,19.2,-0.19,54,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,26,2,0.6166378259658813,3.0,0.8571,long,12.86,-2.76,55,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,10,2,0.6166307926177979,1.0,0.2857,long,14.44,0.02,56,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,8,0,0.6165947318077087,1.5,0.4286,long,3.99,0.74,57,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,12,3,0.6164635419845581,0.5,0.1429,long,20.31,-0.03,58,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,8,3,0.6164281368255615,1.5,0.4286,long,19.44,-0.25,59,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,10,0,0.6163976192474365,1.0,0.2857,long,3.93,0.43,60,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,18,3,0.6162599921226501,1.0,0.2857,long,19.49,0.14,61,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,14,3,0.6162232160568237,0.0,0.0,long,20.17,0.06,62,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,26,1,0.6158879399299622,3.0,0.8571,long,8.21,-2.59,63,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,28,2,0.6158875226974487,3.5,1.0,long,12.79,-7.12,64,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,2,2,0.6158379316329956,3.0,0.8571,long,13.02,1.09,65,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,0,2,0.6155840158462524,3.5,1.0,long,12.73,3.09,66,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,10,3,0.6155398488044739,1.0,0.2857,long,19.7,-0.04,67,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,4,3,0.615211009979248,2.5,0.7143,long,18.78,-0.02,68,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,28,1,0.6150891780853271,3.5,1.0,long,8.34,-4.38,69,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,4,4,0.6149051189422607,2.5,0.7143,long,23.71,-0.15,70,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,26,4,0.6148984432220459,3.0,0.8571,long,21.85,-2.45,71,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,0,0,0.614866316318512,3.5,1.0,long,3.64,2.5,72,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,2,0,0.61441570520401,3.0,0.8571,long,3.65,1.84,73,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,28,0,0.6138399839401245,3.5,1.0,long,3.82,-2.81,74,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,26,0,0.6136048436164856,3.0,0.8571,long,3.57,-2.48,75,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,2,3,0.6131694316864014,3.0,0.8571,long,17.63,0.14,76,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,54,1,0.6104580163955688,5.36,0.7143,short,4.96,15.3,77,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,50,0,0.6096469759941101,3.21,0.4286,short,3.91,2.58,78,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,48,0,0.6093261241912842,2.14,0.2857,short,3.82,1.6,79,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,0,3,0.6081379652023315,3.5,1.0,long,17.32,4.27,80,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,28,4,0.6074548959732056,3.5,1.0,long,21.5,-19.44,81,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,54,2,0.6065200567245483,5.36,0.7143,short,5.53,24.92,82,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,48,3,0.6044116616249084,2.14,0.2857,short,5.97,29.72,83,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,56,1,0.6027001738548279,6.43,0.8571,short,4.99,16.62,84,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,52,0,0.6018447875976562,4.29,0.5714,short,3.57,3.07,85,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,56,2,0.6016864776611328,6.43,0.8571,short,5.45,25.17,86,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,50,3,0.5977325439453125,3.21,0.4286,short,5.94,31.03,87,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,2,4,0.5948519110679626,3.0,0.8571,long,22.32,-0.17,88,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,58,1,0.5947839617729187,7.5,1.0,short,5.63,28.43,89,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,58,0,0.5947192907333374,7.5,1.0,short,2.91,11.91,90,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,54,0,0.5938801765441895,5.36,0.7143,short,3.54,4.14,91,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,48,4,0.5922473669052124,2.14,0.2857,short,6.23,34.63,92,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,58,2,0.5910532474517822,7.5,1.0,short,5.74,32.38,93,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,43,1,0.5906705856323242,1.07,0.1429,short,5.59,-8.05,94,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,52,3,0.5901821851730347,4.29,0.5714,short,5.98,32.71,95,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,56,0,0.5898674726486206,6.43,0.8571,short,3.48,8.47,96,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,54,3,0.5857443809509277,5.36,0.7143,short,5.9,32.58,97,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,56,3,0.5847858190536499,6.43,0.8571,short,5.72,31.63,98,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,50,4,0.583937406539917,3.21,0.4286,short,6.19,36.4,99,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,0,4,0.575324535369873,3.5,1.0,long,21.81,5.86,100,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,58,3,0.5736069679260254,7.5,1.0,short,5.89,36.62,101,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,43,2,0.5710732936859131,1.07,0.1429,short,5.76,-11.54,102,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,57,0,0.5700564384460449,6.43,0.8571,short,3.46,-9.15,103,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,59,0,0.5691839456558228,7.5,1.0,short,3.43,-12.49,104,150
/common/users/dm1487/scratch_namo/real_buildable/pool1/med/rb_00125/env.xml,52,4,0.5682991743087769,4.29,0.5714,short,6.23,38.74,105,150
